,offense_type_id,offense_category_id,first_occurrence_date,reported_date,incident_address,geo_x,geo_y,geo_lon,geo_lat,district_id,precinct_id,neighborhood_id,is_crime,is_traffic,victim_count
386664,sex-off-fail-to-register,all-other-crimes,2023-09-18 16:00:00,2023-10-03 13:50:00,1331 N CHEROKEE ST,3142778.0,1693787.0,-104.9923126,39.737154,6,611,civic-center,True,False,1
383342,criminal-trespassing,all-other-crimes,2023-09-18 15:51:00,2023-09-18 17:36:00,1350 N XENIA ST,3172805.0,1694331.0,-104.885533,39.7381383,2,223,east-colfax,True,False,1
383549,drug-poss-paraphernalia,drug-alcohol,2023-09-18 15:50:00,2023-09-18 16:11:00,E COLFAX AVE / N BROADWAY ST,3144156.0,1694853.0,-104.9873914,39.7400591,6,621,civic-center,True,False,1
383880,theft-from-mails,larceny,2023-09-18 15:45:00,2023-09-18 19:07:00,1590 N YATES ST,3126353.0,1695382.0,-105.0506872,39.7417701,1,121,west-colfax,True,False,1
383571,violation-of-court-order,all-other-crimes,2023-09-18 15:43:00,2023-09-19 13:00:00,7505 W YALE AVE,3118806.0,1668552.0,-105.0779673,39.668215,4,423,bear-valley,True,False,1
383826,aggravated-assault,aggravated-assault,2023-09-18 15:30:00,2023-09-20 18:46:00,2200 BLOCK E BRUCE RANDOLPH AVE,3151616.0,1703773.0,-104.9606765,39.7644274,2,211,cole,True,False,1
383707,theft-of-motor-vehicle,auto-theft,2023-09-18 15:30:00,2023-09-19 11:21:00,700 BLK N FRANKLIN ST,3149642.0,1690517.0,-104.9679743,39.7280694,3,311,country-club,True,False,1
383685,theft-other,larceny,2023-09-18 15:26:00,2023-09-18 18:00:00,4549 N UTICA ST,3127824.0,1709059.0,-105.0452129,39.7792956,1,111,berkeley,True,False,1
383370,menacing-felony-w-weap,aggravated-assault,2023-09-18 15:20:00,2023-09-18 19:02:00,3300 BLK N DEXTER ST,3159257.0,1703549.0,-104.9335018,39.7636848,2,221,northeast-park-hill,True,False,1
383682,theft-from-bldg,larceny,2023-09-18 15:10:00,2023-09-18 15:26:00,20 S LOGAN ST,3145595.0,1686136.0,-104.9824511,39.7161069,3,311,speer,True,False,1
383516,fraud-by-telephone,white-collar-crime,2023-09-18 15:09:00,2023-09-18 15:26:00,999 S MONACO ST,3165112.0,1679998.0,-104.9132165,39.6989311,3,322,washington-virginia-vale,True,False,1
383374,extortion,all-other-crimes,2023-09-18 15:03:00,2023-09-18 15:03:00,5500 N CENTRAL PARK BLVD,3173339.0,1715830.0,-104.8831151,39.7971459,5,511,central-park,True,False,1
383454,theft-other,larceny,2023-09-18 15:00:00,2023-09-18 15:21:00,7800 E SMITH RD,3169238.0,1705800.0,-104.897946,39.7696879,5,512,central-park,True,False,1
384178,theft-other,larceny,2023-09-18 15:00:00,2023-09-20 12:06:00,934 N RALEIGH ST,3129004.0,1691791.0,-105.0413249,39.7318757,1,122,villa-park,True,False,1
384050,criminal-trespassing,all-other-crimes,2023-09-18 15:00:00,2023-09-18 15:00:00,8340 E NORTHFIELD BLVD,3171000.0,1710381.0,-104.8915689,39.7822311,5,511,central-park,True,False,1
383319,drug-pcs-other-drug,drug-alcohol,2023-09-18 14:30:00,2023-09-18 15:49:00,W ALAMEDA AVE / S SHERIDAN BLVD,3125686.0,1684294.0,-105.0532529,39.7113403,4,412,westwood,True,False,1
383339,public-fighting,all-other-crimes,2023-09-18 14:19:00,2023-09-18 15:07:00,4685 N PEORIA ST,3183071.0,1710040.0,-104.8486294,39.7810653,5,511,montbello,True,False,1
383350,criminal-trespassing,all-other-crimes,2023-09-18 14:09:00,2023-09-18 14:32:00,3500 PARK AVEW,3142251.0,1704457.0,-104.9939751,39.766453,1,112,globeville,True,False,1
383314,drug-poss-paraphernalia,drug-alcohol,2023-09-18 13:52:00,2023-09-18 14:47:00,1400 BLK N WOLFF ST,3126984.0,1694268.0,-105.0484631,39.7387033,1,122,west-colfax,True,False,1
383329,police-false-information,all-other-crimes,2023-09-18 13:52:00,2023-09-18 14:47:00,1400 BLK N WOLFF ST,3126984.0,1694268.0,-105.0484631,39.7387033,1,122,west-colfax,True,False,1
383309,criminal-mischief-graffiti,public-disorder,2023-09-18 13:45:00,2023-09-18 13:51:00,1100 BLK S BROADWAY ST,3144168.0,1678850.0,-104.9876697,39.6961275,3,313,overland,True,False,1
383702,theft-stln-veh-const-eqpt,auto-theft,2023-09-18 13:30:00,2023-09-19 09:57:00,2401 E 40TH AVE,3152394.0,1706863.0,-104.9578435,39.7728972,2,212,clayton,True,False,1
383811,assault-simple,other-crimes-against-persons,2023-09-18 13:30:00,2023-09-19 13:36:00,1000 N CHEROKEE ST,3143006.0,1692003.0,-104.9915374,39.7322531,6,611,civic-center,True,False,1
383308,criminal-mischief-mtr-veh,public-disorder,2023-09-18 13:30:00,2023-09-18 16:56:00,463 N JOSEPHINE ST,3152277.0,1688780.0,-104.9586431,39.7232583,3,311,cherry-creek,True,False,1
383389,theft-shoplift,larceny,2023-09-18 13:00:00,2023-09-18 14:54:00,8560 E NORTHFIELD BLVD,3171957.0,1710570.0,-104.8881594,39.7827323,5,511,central-park,True,False,1
383408,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-18 13:00:00,2023-09-18 15:33:00,E 2ND AVE / N STEELE ST,3154771.0,1687392.0,-104.9498068,39.7194068,3,311,cherry-creek,True,False,1
383385,burglary-residence-no-force,burglary,2023-09-18 13:00:00,2023-09-18 18:37:00,3270 S MONROE ST,3155898.0,1664593.0,-104.9462945,39.6567996,3,314,wellshire,True,False,1
383316,drug-pcs-other-drug,drug-alcohol,2023-09-18 12:52:00,2023-09-18 14:55:00,5107 N CHAMBERS RD,3193774.0,1711523.0,-104.8105093,39.7849194,5,521,montbello,True,False,1
383576,weapon-poss-illegal-dangerous,all-other-crimes,2023-09-18 12:30:00,2023-09-18 12:38:00,1200 LARIMER ST,3140028.0,1696884.0,-105.0020304,39.7456976,1,123,auraria,True,False,1
383639,burglary-poss-of-tools,burglary,2023-09-18 12:30:00,2023-09-18 12:38:00,1200 LARIMER ST,3140028.0,1696884.0,-105.0020304,39.7456976,1,123,auraria,True,False,1
383323,drug-pcs-other-drug,drug-alcohol,2023-09-18 12:30:00,2023-09-18 13:51:00,1400 BLK N WILLIAMS ST,3150272.0,1694699.0,-104.9656471,39.7395396,6,622,cheesman-park,True,False,1
383687,theft-other,larceny,2023-09-18 12:20:00,2023-09-19 16:13:00,2800 GLENARM PL,3147453.0,1700291.0,-104.9755561,39.7549357,2,211,five-points,True,False,1
383672,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-18 12:14:00,2023-09-19 06:21:00,12000 E 56TH AVE,3183026.0,1716092.0,-104.8486352,39.7976795,5,511,montbello,True,False,1
383556,drug-pcs-other-drug,drug-alcohol,2023-09-18 12:05:00,2023-09-18 12:05:00,4517 N QUIETO CT,3138499.0,1708724.0,-105.0072394,39.7782232,1,111,sunnyside,True,False,1
385408,burg-auto-theft-busn-w-force,burglary,2023-09-18 12:00:00,2023-09-27 13:09:00,1419 N DETROIT ST,3153417.0,1694447.0,-104.9544694,39.7387965,2,213,congress-park,True,False,1
383699,theft-bicycle,larceny,2023-09-18 12:00:00,2023-09-19 13:49:00,816 N ACOMA ST,3143882.0,1691148.0,-104.9884399,39.7298924,6,611,civic-center,True,False,1
383769,drug-poss-paraphernalia,drug-alcohol,2023-09-18 12:00:00,2023-09-19 16:33:00,1400 BLOCK N OGDEN ST,3147582.0,1694480.0,-104.9752167,39.7389815,6,623,capitol-hill,True,False,1
385694,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-18 11:55:00,2023-09-28 11:59:00,24530 E 78TH AVE,3224411.0,1730663.0,-104.7009023,39.8367708,7,759,dia,True,False,1
383724,theft-of-motor-vehicle,auto-theft,2023-09-18 11:55:00,2023-09-19 10:05:00,3870 N NIAGARA ST,3165696.0,1706030.0,-104.9105408,39.7703831,2,221,northeast-park-hill,True,False,1
383563,liquor-possession,drug-alcohol,2023-09-18 11:45:00,2023-09-18 13:50:00,E 14TH COLFAX ALY / N CLARKSON ST,3146906.0,1694446.0,-104.9776211,39.7388988,6,623,capitol-hill,True,False,1
383395,theft-shoplift,larceny,2023-09-18 11:42:00,2023-09-18 14:43:00,7757 E 36TH AVE,3168769.0,1705409.0,-104.8996236,39.7686231,5,512,central-park,True,False,1
383463,theft-bicycle,larceny,2023-09-18 11:40:00,2023-09-18 13:24:00,1500 BLK CHAMPA ST,3142167.0,1696919.0,-104.9944231,39.7457612,6,611,cbd,True,False,1
383355,robbery-car-jacking,robbery,2023-09-18 11:30:00,2023-09-18 12:09:00,4500 BLK N SHERMAN ST,3144748.0,1708911.0,-104.985003,39.7786414,1,112,globeville,True,False,1
384220,theft-of-motor-vehicle,auto-theft,2023-09-18 11:30:00,2023-09-21 18:23:00,8300 PENA BLVD,3231944.0,1734631.0,-104.6739513,39.847478,7,759,dia,True,False,1
383621,menacing-felony-w-weap,aggravated-assault,2023-09-18 11:20:00,2023-09-18 12:03:00,300 BLK E 17TH AVE,3145356.0,1695934.0,-104.9831025,39.743008,6,621,north-capitol-hill,True,False,1
383632,burglary-residence-by-force,burglary,2023-09-18 11:20:00,2023-09-18 12:03:00,300 BLK E 17TH AVE,3145356.0,1695934.0,-104.9831025,39.743008,6,621,north-capitol-hill,True,False,1
383638,burglary-poss-of-tools,burglary,2023-09-18 11:20:00,2023-09-18 12:03:00,300 BLK E 17TH AVE,3145356.0,1695934.0,-104.9831025,39.743008,6,621,north-capitol-hill,True,False,1
383345,criminal-trespassing,all-other-crimes,2023-09-18 10:37:00,2023-09-18 12:51:00,1701 N BRYANT ST,3134948.0,1696210.0,-105.0201083,39.7439224,1,121,sun-valley,True,False,1
383457,theft-other,larceny,2023-09-18 10:27:00,2023-09-18 12:18:00,5401 E 12TH AVE,3161839.0,1693030.0,-104.9245546,39.7347639,2,222,hale,True,False,1
386173,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-18 10:05:00,2023-09-22 10:19:00,550 E 19TH AVE,3146142.0,1696952.0,-104.9802868,39.7457903,6,621,north-capitol-hill,True,False,1
383679,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-18 10:05:00,2023-09-19 07:20:00,8500 PENA BLVD,3231903.0,1736251.0,-104.6740448,39.851926,7,759,dia,True,False,1
383886,theft-other,larceny,2023-09-18 10:00:00,2023-09-20 11:05:00,1155 N ASH ST,3157796.0,1692589.0,-104.9389394,39.7336227,2,222,hale,True,False,1
386495,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-18 10:00:00,2023-09-19 11:18:00,8500 E JEFFERSON AVE,3171753.0,1662561.0,-104.8900321,39.6509425,3,324,hampden-south,True,False,1
383891,theft-bicycle,larceny,2023-09-18 10:00:00,2023-09-20 11:25:00,2130 STOUT ST,3144480.0,1698842.0,-104.9861591,39.7510046,6,621,five-points,True,False,1
384794,theft-of-motor-vehicle,auto-theft,2023-09-18 10:00:00,2023-09-21 21:38:00,8300 PENA BLVD,3231944.0,1734631.0,-104.6739513,39.847478,7,759,dia,True,False,1
383348,criminal-trespassing,all-other-crimes,2023-09-18 09:59:00,2023-09-18 09:59:00,950 17TH ST,3142343.0,1697569.0,-104.9937844,39.7475429,6,611,cbd,True,False,1
384202,theft-bicycle,larceny,2023-09-18 09:33:00,2023-09-18 18:46:00,1200 LARIMER ST,3140028.0,1696884.0,-105.0020304,39.7456976,1,123,auraria,True,False,1
383352,public-order-crimes-other,all-other-crimes,2023-09-18 09:30:00,2023-09-18 10:09:00,8500 PENA BLVD,3231903.0,1736251.0,-104.6740448,39.851926,7,759,dia,True,False,1
383351,criminal-trespassing,all-other-crimes,2023-09-18 09:20:00,2023-09-18 13:47:00,2791 W 52ND AVE,3134475.0,1713444.0,-105.0214675,39.7912393,1,111,chaffee-park,True,False,1
383642,theft-shoplift,larceny,2023-09-18 09:05:00,2023-09-18 09:05:00,1653 S COLORADO BLVD,3156983.0,1675619.0,-104.9422005,39.6870504,3,312,cory-merrill,True,False,1
383398,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-18 09:05:00,2023-09-18 12:19:00,742 N LINCOLN ST,3144604.0,1690516.0,-104.9858857,39.7281463,6,623,capitol-hill,True,False,1
383518,theft-of-services,larceny,2023-09-18 09:04:00,2023-09-18 10:20:00,8511 PENA BLVD,3233809.0,1735830.0,-104.6672704,39.8507225,7,759,dia,True,False,1
384705,theft-other,larceny,2023-09-18 09:04:00,2023-09-19 16:03:00,900 AURARIA PKWY,3138868.0,1696647.0,-105.0061601,39.7450644,1,123,auraria,True,False,1
383905,theft-of-motor-vehicle,auto-theft,2023-09-18 09:00:00,2023-09-20 12:49:00,8511 PENA BLVD,3233809.0,1735830.0,-104.6672704,39.8507225,7,759,dia,True,False,1
384012,sex-off-fail-to-register,all-other-crimes,2023-09-18 09:00:00,2023-09-21 07:06:00,1331 N CHEROKEE ST,3142778.0,1693787.0,-104.9923126,39.737154,6,611,civic-center,True,False,1
383414,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-18 09:00:00,2023-09-18 12:53:00,4290 N HOLLY ST,3162620.0,1708100.0,-104.9214364,39.7761198,2,221,northeast-park-hill,True,False,1
383291,criminal-mischief-other,public-disorder,2023-09-18 09:00:00,2023-09-18 09:54:00,1575 N SHERMAN ST,3144772.0,1695334.0,-104.9851913,39.74137,6,621,north-capitol-hill,True,False,1
384224,theft-of-motor-vehicle,auto-theft,2023-09-18 09:00:00,2023-09-21 15:30:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
383379,burglary-business-by-force,burglary,2023-09-18 09:00:00,2023-09-18 14:58:00,9898 E ALAMEDA AVE,3176423.0,1683583.0,-104.8729322,39.7085652,3,321,windsor,True,False,1
383773,drug-poss-paraphernalia,drug-alcohol,2023-09-18 08:45:00,2023-09-19 16:45:00,1240 N SPEER BLVD,3142044.0,1693411.0,-104.9949299,39.736133,6,611,civic-center,True,False,1
384966,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-18 08:00:00,2023-09-22 11:21:00,2800 BLK W MISSISSIPPI AVE,3134241.0,1679120.0,-105.0229416,39.6970171,4,412,athmar-park,True,False,1
384633,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-18 08:00:00,2023-09-24 17:17:00,2601 BLAKE ST,3144184.0,1702250.0,-104.9871434,39.7603647,2,211,five-points,True,False,1
386748,burglary-business-no-force,burglary,2023-09-18 08:00:00,2023-10-03 14:35:00,1800 N FEDERAL BLVD,3133624.0,1696759.0,-105.0248063,39.7454486,1,121,sun-valley,True,False,1
385032,fraud-by-use-of-computer,white-collar-crime,2023-09-18 08:00:00,2023-09-25 16:21:00,3226 W 24TH AVE,3132385.0,1699180.0,-105.0291677,39.7521124,1,121,sloan-lake,True,False,1
383285,criminal-mischief-other,public-disorder,2023-09-18 08:00:00,2023-09-18 13:09:00,739 N SHERMAN ST,3144787.0,1690474.0,-104.9852359,39.7280281,6,623,capitol-hill,True,False,1
384804,theft-of-motor-vehicle,auto-theft,2023-09-18 08:00:00,2023-09-21 20:15:00,8300 PENA BLVD,3231944.0,1734631.0,-104.6739513,39.847478,7,759,dia,True,False,1
384215,theft-of-motor-vehicle,auto-theft,2023-09-18 08:00:00,2023-09-21 19:57:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
384750,theft-of-motor-vehicle,auto-theft,2023-09-18 08:00:00,2023-09-22 17:18:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
384757,theft-of-motor-vehicle,auto-theft,2023-09-18 07:50:00,2023-09-21 23:30:00,24300 E 75TH AVE,3223441.0,1728516.0,-104.7044231,39.8309006,7,759,dia,True,False,1
383320,drug-pcs-other-drug,drug-alcohol,2023-09-18 07:45:00,2023-09-18 09:15:00,W BARBERRY PL / N VALLEJO ST,3137021.0,1691222.0,-105.0128317,39.7301991,1,123,lincoln-park,True,False,1
383310,drug-poss-paraphernalia,drug-alcohol,2023-09-18 07:45:00,2023-09-18 09:15:00,W BARBERRY PL / N VALLEJO ST,3137021.0,1691222.0,-105.0128317,39.7301991,1,123,lincoln-park,True,False,1
383461,theft-bicycle,larceny,2023-09-18 07:15:00,2023-09-18 12:16:00,2206 N MARION ST,3148501.0,1698384.0,-104.9718682,39.749684,6,622,city-park-west,True,False,1
384092,burglary-business-by-force,burglary,2023-09-18 07:00:00,2023-09-21 07:43:00,5005 E EVANS AVE,3160934.0,1672575.0,-104.9282301,39.6786265,3,322,virginia-village,True,False,1
384796,theft-of-motor-vehicle,auto-theft,2023-09-18 07:00:00,2023-09-22 20:22:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
383492,theft-of-motor-vehicle,auto-theft,2023-09-18 06:58:00,2023-09-18 07:15:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
383302,criminal-mischief-mtr-veh,public-disorder,2023-09-18 06:55:00,2023-09-18 07:48:00,2525 S DAYTON WAY,3175792.0,1669748.0,-104.8755129,39.6705972,3,323,hampden,True,False,1
383912,theft-of-motor-vehicle,auto-theft,2023-09-18 06:45:00,2023-09-20 21:21:00,8400 PENA BLVD,3231977.0,1735292.0,-104.6738123,39.8492917,7,759,dia,True,False,1
383459,theft-other,larceny,2023-09-18 06:39:00,2023-09-18 10:23:00,196 N HUDSON ST,3162216.0,1687370.0,-104.9233418,39.7192197,3,321,hilltop,True,False,1
383898,theft-of-motor-vehicle,auto-theft,2023-09-18 06:00:00,2023-09-20 07:54:00,8400 PENA BLVD,3231977.0,1735292.0,-104.6738123,39.8492917,7,759,dia,True,False,1
383439,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-18 05:30:00,2023-09-18 16:42:00,500 BLK N LOGAN ST,3145692.0,1689148.0,-104.9820453,39.7243739,3,311,speer,True,False,1
383947,theft-of-services,larceny,2023-09-18 05:02:00,2023-09-18 05:41:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
383517,theft-of-services,larceny,2023-09-18 04:42:00,2023-09-18 05:25:00,8400 PENA BLVD,3231977.0,1735292.0,-104.6738123,39.8492917,7,759,dia,True,False,1
383386,burglary-business-no-force,burglary,2023-09-18 04:08:00,2023-09-18 04:08:00,300 S DAHLIA ST,3160114.0,1684335.0,-104.9308816,39.7109244,3,322,washington-virginia-vale,True,False,1
385158,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-18 04:05:00,2023-09-25 20:21:00,24300 E 75TH AVE,3223441.0,1728516.0,-104.7044231,39.8309006,7,759,dia,True,False,1
383900,theft-of-motor-vehicle,auto-theft,2023-09-18 04:00:00,2023-09-20 20:12:00,8400 PENA BLVD,3231977.0,1735292.0,-104.6738123,39.8492917,7,759,dia,True,False,1
383419,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-18 04:00:00,2023-09-18 16:37:00,1044 N DOWNING ST,3148316.0,1692197.0,-104.9726539,39.7327025,6,622,cheesman-park,True,False,1
383334,weapon-unlawful-discharge-of,all-other-crimes,2023-09-18 03:31:00,2023-09-18 04:19:00,900 BLK S SHERIDAN BLVD,3125820.0,1679907.0,-105.0528534,39.6992951,4,412,westwood,True,False,1
383281,criminal-mischief-other,public-disorder,2023-09-18 03:30:00,2023-09-18 09:53:00,1250 14TH ST,3140698.0,1697322.0,-104.9996392,39.7468899,6,612,union-station,True,False,1
383340,public-peace-other,public-disorder,2023-09-18 03:20:00,2023-09-18 05:19:00,15TH ST / GLENARM PL,3142951.0,1695885.0,-104.9916557,39.7429107,6,611,cbd,True,False,1
383598,robbery-street,robbery,2023-09-18 03:15:00,2023-09-18 16:16:00,1817 MARKET ST,3141807.0,1699194.0,-104.9956584,39.752012,6,612,union-station,True,False,1
383372,threats-to-injure,public-disorder,2023-09-18 03:00:00,2023-09-18 07:14:00,2570 S DAYTON WAY,3176284.0,1669524.0,-104.8737706,39.669973,3,323,hampden,True,False,1
383911,theft-of-motor-vehicle,auto-theft,2023-09-18 02:30:00,2023-09-20 18:34:00,3200 N BRIGHTON BLVD,3145663.0,1704934.0,-104.9818283,39.7677096,2,211,five-points,True,False,1
383604,assault-simple,other-crimes-against-persons,2023-09-18 02:20:00,2023-09-18 03:44:00,500 16TH ST,3143046.0,1696397.0,-104.9913077,39.7443148,6,611,cbd,True,False,1
383343,criminal-trespassing,all-other-crimes,2023-09-18 02:08:00,2023-09-18 03:36:00,7840 E COLFAX AVE,3169649.0,1694917.0,-104.896741,39.739805,2,223,east-colfax,True,False,1
383346,criminal-trespassing,all-other-crimes,2023-09-18 01:56:00,2023-09-18 03:27:00,7840 E COLFAX AVE,3169649.0,1694917.0,-104.896741,39.739805,2,223,east-colfax,True,False,1
383421,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-18 01:30:00,2023-09-18 10:36:00,2849 N SYRACUSE ST,3168689.0,1701048.0,-104.9000106,39.756653,5,512,central-park,True,False,1
383453,theft-other,larceny,2023-09-18 01:28:00,2023-09-18 03:02:00,1123 W 3RD AVE,3139716.0,1688258.0,-105.0033076,39.7220223,3,311,baker,True,False,1
383341,criminal-trespassing,all-other-crimes,2023-09-18 01:28:00,2023-09-18 03:02:00,1123 W 3RD AVE,3139716.0,1688258.0,-105.0033076,39.7220223,3,311,baker,True,False,1
383335,weapon-other-viol,all-other-crimes,2023-09-18 00:59:00,2023-09-18 02:18:00,16TH ST / WAZEE ST,3140580.0,1698898.0,-105.000028,39.751218,6,612,union-station,True,False,1
383332,weapon-carrying-concealed,all-other-crimes,2023-09-18 00:59:00,2023-09-18 02:18:00,16TH ST / WAZEE ST,3140580.0,1698898.0,-105.000028,39.751218,6,612,union-station,True,False,1
383520,theft-of-services,larceny,2023-09-18 00:39:00,2023-09-18 01:16:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
383538,criminal-mischief-mtr-veh,public-disorder,2023-09-18 00:20:00,2023-09-18 14:37:00,234 N LOGAN ST,3145631.0,1687566.0,-104.9822942,39.7200319,3,311,speer,True,False,1
383318,drug-pcs-other-drug,drug-alcohol,2023-09-18 00:15:00,2023-09-18 02:06:00,4880 N FEDERAL BLVD,3133600.0,1711257.0,-105.0246219,39.7852483,1,111,chaffee-park,True,False,1
383333,weapon-unlawful-discharge-of,all-other-crimes,2023-09-18 00:06:00,2023-09-18 00:35:00,4849 W KENTUCKY AVE,3126642.0,1680448.0,-105.0499226,39.7007692,4,412,westwood,True,False,1
383786,violation-of-court-order,all-other-crimes,2023-09-18 00:00:00,2023-09-19 23:17:00,445 29TH ST,3147777.0,1700647.0,-104.9743965,39.7559078,2,211,five-points,True,False,1
385209,theft-other,larceny,2023-09-18 00:00:00,2023-09-26 06:39:00,5250 E EVANS AVE,3161517.0,1672169.0,-104.926168,39.6775019,3,323,goldsmith,True,False,1
384768,theft-of-motor-vehicle,auto-theft,2023-09-18 00:00:00,2023-09-22 10:59:00,8100 E SMITH RD,3170346.0,1706122.0,-104.8939969,39.7705516,5,512,central-park,True,False,1
383425,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-18 00:00:00,2023-09-18 10:51:00,895 N DAHLIA ST,3159766.0,1691586.0,-104.9319574,39.7308357,2,222,hale,True,False,1
